Seed Sizes,Accuracy,Precision,Recall,F_Score,Precision_mi,Recall_mi,F1_Score_mi
306,0.709677419,0.714350471,0.709677419,0.710796699,0.709677419,0.709677419, 0.7096774193548389	
311,0.706605223,0.712221708,0.706605223,0.707816004,0.706605223,0.706605223, 0.706605222734255	
316,0.701996928,0.708366236,0.701996928,0.70327249,0.701996928,0.701996928, 0.7019969278033794	
321,0.705069124,0.71045305,0.705069124,0.706268338,0.705069124,0.705069124, 0.7050691244239631	
326,0.694316436,0.699977933,0.694316436,0.695577931,0.694316436,0.694316436, 0.6943164362519201	
331,0.694316436,0.698614204,0.694316436,0.69544467,0.694316436,0.694316436, 0.6943164362519201	
336,0.69124424,0.694718948,0.69124424,0.692264482,0.69124424,0.69124424, 0.6912442396313364	
341,0.69124424,0.693938775,0.69124424,0.692121343,0.69124424,0.69124424, 0.6912442396313364	
346,0.69124424,0.694718948,0.69124424,0.692264482,0.69124424,0.69124424, 0.6912442396313364	
351,0.688172043,0.692935753,0.688172043,0.689374233,0.688172043,0.688172043, 0.6881720430107527	
356,0.688172043,0.692496719,0.688172043,0.689322954,0.688172043,0.688172043, 0.6881720430107527	
361,0.688172043,0.696961135,0.688172043,0.689570544,0.688172043,0.688172043, 0.6881720430107527	
366,0.692780338,0.699682989,0.692780338,0.694119501,0.692780338,0.692780338, 0.6927803379416283	
371,0.700460829,0.704731688,0.700460829,0.701566385,0.700460829,0.700460829, 0.7004608294930875	
376,0.708141321,0.709238731,0.708141321,0.708583065,0.708141321,0.708141321, 0.7081413210445467	
381,0.701996928,0.703756157,0.701996928,0.702638291,0.701996928,0.701996928, 0.7019969278033794	
386,0.705069124,0.707893182,0.705069124,0.705943275,0.705069124,0.705069124, 0.7050691244239631	
391,0.700460829,0.704731688,0.700460829,0.701566385,0.700460829,0.700460829, 0.7004608294930875	
396,0.701996928,0.706046046,0.701996928,0.703070168,0.701996928,0.701996928, 0.7019969278033794	
401,0.700460829,0.702748803,0.700460829,0.701233618,0.700460829,0.700460829, 0.7004608294930875	
406,0.708141321,0.710221047,0.708141321,0.708854104,0.708141321,0.708141321, 0.7081413210445467	
411,0.708141321,0.708141321,0.708141321,0.708141321,0.708141321,0.708141321, 0.7081413210445467	
416,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714, 0.7142857142857143	
421,0.714285714,0.714532426,0.714285714,0.714402311,0.714285714,0.714285714, 0.7142857142857143	
426,0.714285714,0.714532426,0.714285714,0.714402311,0.714285714,0.714285714, 0.7142857142857143	
431,0.717357911,0.718738125,0.717357911,0.717878727,0.717357911,0.717357911, 0.7173579109062981	
436,0.712749616,0.716127957,0.712749616,0.713698797,0.712749616,0.712749616, 0.7127496159754224	
441,0.714285714,0.714794794,0.714285714,0.714513237,0.714285714,0.714285714, 0.7142857142857143	
446,0.717357911,0.717862341,0.717357911,0.717582988,0.717357911,0.717357911, 0.7173579109062981	
451,0.701996928,0.701996928,0.701996928,0.701996928,0.701996928,0.701996928, 0.7019969278033794	
456,0.700460829,0.700337433,0.700460829,0.700397474,0.700460829,0.700460829, 0.7004608294930875	
461,0.700460829,0.700852873,0.700460829,0.700641957,0.700460829,0.700460829, 0.7004608294930875	
466,0.703533026,0.704491249,0.703533026,0.703930777,0.703533026,0.703533026, 0.7035330261136713	
471,0.706605223,0.707265506,0.706605223,0.706893639,0.706605223,0.706605223, 0.706605222734255	
476,0.703533026,0.704491249,0.703533026,0.703930777,0.703533026,0.703533026, 0.7035330261136713	
481,0.701996928,0.702253426,0.701996928,0.70211854,0.701996928,0.701996928, 0.7019969278033794	
486,0.697388633,0.696591021,0.697388633,0.696908789,0.697388633,0.697388633, 0.6973886328725039	
491,0.695852535,0.694583338,0.695852535,0.694979764,0.695852535,0.695852535, 0.695852534562212	
496,0.695852535,0.694275068,0.695852535,0.694639454,0.695852535,0.695852535, 0.695852534562212	
501,0.697388633,0.696047929,0.697388633,0.696437947,0.697388633,0.697388633, 0.6973886328725039	
506,0.695852535,0.694583338,0.695852535,0.694979764,0.695852535,0.695852535, 0.695852534562212	
511,0.697388633,0.696800945,0.697388633,0.69705348,0.697388633,0.697388633, 0.6973886328725039	
516,0.694316436,0.693721557,0.694316436,0.693977881,0.694316436,0.694316436, 0.6943164362519201	
521,0.701996928,0.701996928,0.701996928,0.701996928,0.701996928,0.701996928, 0.7019969278033794	
526,0.708141321,0.709550989,0.708141321,0.70867912,0.708141321,0.708141321, 0.7081413210445467	
531,0.701996928,0.704834377,0.701996928,0.702880184,0.701996928,0.701996928, 0.7019969278033794	
536,0.703533026,0.705808508,0.703533026,0.704297888,0.703533026,0.703533026, 0.7035330261136713	
541,0.706605223,0.708181944,0.706605223,0.707191977,0.706605223,0.706605223, 0.706605222734255	
546,0.709677419,0.711578133,0.709677419,0.710345059,0.709677419,0.709677419, 0.7096774193548389	
551,0.705069124,0.706174869,0.705069124,0.705515519,0.705069124,0.705069124, 0.7050691244239631	
