10,	50,	20,	base,	lr,	0.6856,	0.6982,	0.5936,	0.7732,	0.6716
10,	50,	20,	base,	lr,	0.667,	0.6728,	0.6023,	0.7225,	0.6569
10,	50,	20,	base,	lr,	0.7382,	0.6926,	0.6576,	0.5378,	0.5917
10,	50,	20,	base,	lr,	0.7592,	0.6593,	0.6812,	0.4017,	0.5054
