models/ft_unsupervised_N_2.bin,LR,10,1,283,0.717357910906298,0.7205158624981124,0.717357910906298,0.7182611533591388,,0.717357910906298,0.717357910906298,0.7173579109062981,
models/ft_unsupervised_N_2.bin,LR,10,2,540,0.7265745007680492,0.7250463106507271,0.7265745007680492,0.7248042919366261,,0.7265745007680492,0.7265745007680492,0.7265745007680491,
models/ft_unsupervised_N_2.bin,LR,10,5,1311,0.7311827956989247,0.7300836478315165,0.7311827956989247,0.7303382777649627,,0.7311827956989247,0.7311827956989247,0.7311827956989246,
models/ft_unsupervised_N_2.bin,LR,20,1,154,0.717357910906298,0.7264356067443343,0.717357910906298,0.7186252560843404,,0.717357910906298,0.717357910906298,0.7173579109062981,
models/ft_unsupervised_N_2.bin,LR,20,2,282,0.7235023041474654,0.7222885883417556,0.7235023041474654,0.7225570243071959,,0.7235023041474654,0.7235023041474654,0.7235023041474654,
models/ft_unsupervised_N_2.bin,LR,20,5,666,0.738863287250384,0.7379930779018562,0.738863287250384,0.738252023974628,,0.738863287250384,0.738863287250384,0.7388632872503841,
models/ft_unsupervised_N_2.bin,SVM,10,1,283,0.7434715821812596,0.7422912636075223,0.7434715821812596,0.7413685674070033,,0.7434715821812596,0.7434715821812596,0.7434715821812596,
models/ft_unsupervised_N_2.bin,SVM,10,2,540,0.7557603686635944,0.7550345200114785,0.7557603686635944,0.7552513704087742,,0.7557603686635944,0.7557603686635944,0.7557603686635945,
models/ft_unsupervised_N_2.bin,SVM,10,5,1311,0.7695852534562212,0.7687329496589438,0.7695852534562212,0.7687975202559966,,0.7695852534562212,0.7695852534562212,0.7695852534562211,
models/ft_unsupervised_N_2.bin,SVM,20,1,154,0.7434715821812596,0.7440639331445221,0.7434715821812596,0.7437237578018422,,0.7434715821812596,0.7434715821812596,0.7434715821812596,
models/ft_unsupervised_N_2.bin,SVM,20,2,282,0.728110599078341,0.7277885139487638,0.728110599078341,0.7279340054732046,,0.728110599078341,0.728110599078341,0.728110599078341,
models/ft_unsupervised_N_2.bin,SVM,20,5,666,0.7557603686635944,0.7549260157893842,0.7557603686635944,0.7551247041788671,,0.7557603686635944,0.7557603686635944,0.7557603686635945,
models/ft_unsupervised_N_2.bin,KNN,10,1,283,0.6897081413210445,0.7083054239970588,0.6897081413210445,0.6904992985333825,,0.6897081413210445,0.6897081413210445,0.6897081413210445,
models/ft_unsupervised_N_2.bin,KNN,10,2,540,0.7081413210445469,0.7135134824258432,0.7081413210445469,0.7093280431169988,,0.7081413210445469,0.7081413210445469,0.7081413210445467,
models/ft_unsupervised_N_2.bin,KNN,10,5,1311,0.6973886328725039,0.7056148435605142,0.6973886328725039,0.6987420721421067,,0.6973886328725039,0.6973886328725039,0.6973886328725039,
models/ft_unsupervised_N_2.bin,KNN,20,1,154,0.6651305683563749,0.6677480422610004,0.6651305683563749,0.6660389924521509,,0.6651305683563749,0.6651305683563749,0.6651305683563749,
models/ft_unsupervised_N_2.bin,KNN,20,2,282,0.7081413210445469,0.7217269731251073,0.7081413210445469,0.7093019657816452,,0.7081413210445469,0.7081413210445469,0.7081413210445467,
models/ft_unsupervised_N_2.bin,KNN,20,5,666,0.6989247311827957,0.6994570608357616,0.6989247311827957,0.6991644867888883,,0.6989247311827957,0.6989247311827957,0.6989247311827957,
models/ft_unsupervised_N_2.bin,MLP,10,1,283,0.7127496159754224,0.7109777433071681,0.7127496159754224,0.7107939019686851,,0.7127496159754224,0.7127496159754224,0.7127496159754224,
models/ft_unsupervised_N_2.bin,MLP,10,2,540,0.7327188940092166,0.7325040058628441,0.7327188940092166,0.7326044955364206,,0.7327188940092166,0.7327188940092166,0.7327188940092166,
models/ft_unsupervised_N_2.bin,MLP,10,5,1311,0.7511520737327189,0.7511520737327189,0.7511520737327189,0.7511520737327189,,0.7511520737327189,0.7511520737327189,0.7511520737327188,
models/ft_unsupervised_N_2.bin,MLP,20,1,154,0.7050691244239631,0.7256567723097068,0.7050691244239631,0.7056510782853244,,0.7050691244239631,0.7050691244239631,0.7050691244239631,
models/ft_unsupervised_N_2.bin,MLP,20,2,282,0.7311827956989247,0.73300231599511,0.7311827956989247,0.7318009804847674,,0.7311827956989247,0.7311827956989247,0.7311827956989246,
models/ft_unsupervised_N_2.bin,MLP,20,5,666,0.7434715821812596,0.7433665950254171,0.7434715821812596,0.7434173239888291,,0.7434715821812596,0.7434715821812596,0.7434715821812596,
